219. Commonly network of network is called ,(a) MS Word ,(b) MS Excel ,(c) Internet,(d) MS Access,C
220. Which icon would you access in the printer window to install a printer drive? ,(a) Add printer wizard ,(b) Setup ,(c) Install,(d) None of above,A
221. Which of the following is the allocation method of a disk space? ,(a) Contiguous allocation ,(b) Linked allocation ,(c) Indexed allocation,(d) All of the Above,D
222. You can set the width taskbar area and different components in it ,(a) By right click and set width menu ,(b) If the taskbar is not yet locked ,(c) If the applications are not opened,(d) If other toolbars are not enabled,B
"223. When you cut or copy the text or picture, it stores temporarily in the ",(a) File ,(b) Clipboard ,(c) Icon,(d) All of above,B
224. A tiny dot of light on the monitor is called ,(a) Silicon chip ,(b) Optical illusion ,(c) Icon,(d) Pixel,D
225. Who is called a supervisor of computer activity? ,(a) Memory ,(b) Operating System ,(c) I/O Devices,(d) Control Unit,B
226. Operating System manages ,(a) Memory ,(b) Processor ,(c) I/O devices,(d) All of the above,D
"227. To send email, we use ",(a) MS Excel ,(b) Outlook Explorer ,(c) HTML,(d) Netscape Navigator,B
228. Which of the following concept is best to preventing page faults? ,(a) Paging ,(b) The working set ,(c) Hit ratios,(d) Address location resolution,B
229. Poor response time are usually caused by ,(a) Process busy ,(b) High I/I rates ,(c) High paging rate,(d) Any of the above,D
230. Internal commands are ,(a) Incorporated in the command.com ,(b) Incorporate in the command directory ,(c) Have external files,(d) All of the above,A
231. Where will store data first time when you copy ,(a) Clipboard ,(b) Clipbook ,(c) Hard disk,(d) CD,A
"232. If you are typing paragraph that is double line spaced and press enter to start new paragraph, the new paragraph will be ",(a) Quarter space ,(b) Single space ,(c) Half space,(d) Double space,D
233. Which is not a valid property for attribute setting? ,(a) C ,(b) S ,(c) H,(d) R,A
234. GUI means ,(a) Graphic user interface ,(b) Geographic user interface ,(c) Graphical user interface,(d) Geometric user interface,C
235. Use of icons and windows are characteristics of interface ,(a) Command driven ,(b) Windows orientated ,(c) Graphical user,(d) Menu driven,C
236. CHKDSK command ,(a) Check the disk ,(b) Dos command ,(c) Give information about disk,(d) All of the above,D
237. Windows can run ,(a) One application only ,(b) Two applications only ,(c) Four applications only,(d) All of above,D
238. Format a:/s will do ,(a) Formats and then transfers system file ,(b) Formats with verification ,(c) Formats and scans the disk,(d) None of above,A
239. A whole document can be formatted using the commands on the ,(a) File menu ,(b) Help menu ,(c) Format menu,(d) Tools menu,C
240. What does FAT stands for? ,(a) File attribute type ,(b) File allocation table ,(c) Format All Tabs settings,(d) File for all type,B
241. Which command allows you to create a root directory? ,(a) MD ,(b) Deltree ,(c) Format,(d) All of above,C
242. Fonts install from ,(a) Add from control panel ,(b) Font setup file ,(c) Font.exe file,(d) All of above,D
243. You can install fonts from ,(a) Add from control program ,(b) Font setup files ,(c) Font .ext files,(d) All of above,D
244. Which is not concerned with control panel? ,(a) Printer ,(b) Run application ,(c) Font,(d) Keyboard,B
245. Unicode standard is ,(a) Keyboard layout ,(b) Software ,(c) Font,(d) Character encoding system,D
246. MKDIR is similar to ,(a) MD ,(b) File ,(c) Folder,(d) Table You can land to ICT Trends forum by typing icttrends.com/forum in address bar of your Internet Explorer,A
247. A ...is a windows component that is designed to store other components so these can be organized efficiently? ,(a) Document ,(b) Window ,(c) Folder,(d) All of above,C
248. You can switch from one program to another on the desktop by clicking within the desired program's window or by clicking on its button ,(a) Icon ,(b) Taskbar button ,(c) Folder,(d) None of above,B
249. You can switch from one program to another by clicking within the desired program's icon from the ,(a) Application icon on desktop ,(b) Application icon from taskbar ,(c) Folder,(d) None of above,B
250. Virtual memory typically located on ,(a) RAM ,(b) CPU ,(c) Flash card,(d) Hard drive,D
251. What is contained in the page table? ,(a) Base address of each frame and corresponding page number ,(b) Memory address and corresponding page number ,(c) File name and corresponding page number,(d) None of Above,A
252. Tree structure displays the ,(a) File only ,(b) Directory only ,(c) File and directory name,(d) None of above,C
253. Windows 2000 server uses the ,(a) FAT 16 ,(b) NTFS ,(c) FAT 64,(d) FAT 32,B
254. Which command will divide the surface of the blank floppy disk into sector and assign a unique address to each one? ,(a) Ver ,(b) Format ,(c) FAT,(d) CHKDSK,B
255. First-in-First-Out (FIFO) scheduling is ,(a) Non Preemptive Scheduling ,(b) Preemptive Scheduling ,(c) Fair Share Scheduling,(d) Deadline Scheduling,A
256. Which one of the following key is used to refresh the active window? ,(a) F7 ,(b) F8 ,(c) F9,(d) F5,D
257. To display system boot menu which of the following command you must press? ,(a) F4 ,(b) F7 ,(c) F8,(d) F5,C
258. Press key while booting to display Advanced Boot Menu ,(a) F5 ,(b) F6 ,(c) F8,(d) Del,C
259. Which of the following command is used to move the pointer from one pane to next pane? ,(a) F3 ,(b) F4 ,(c) F5,(d) F6,D
"260. In a folder, which of the following command is used to rename the file or folder ",(a) F3 ,(b) F4 ,(c) F2,(d) F7,C
261. A character that represents one or more unknown character is ,(a) Wildcard character ,(b) All file name ,(c) Extensions,(d) None of above,A
262. Which of the following file format supports in Windows 7? ,(a) NTFS ,(b) BSD ,(c) EXT,(d) All of the above,A
263. Anything you cut or copy on to the clipboard remains there until you ,(a) Change it ,(b) Clear ,(c) Exit windows,(d) All of the above,D
264. Multiprogramming systems ... ,(a) Are easier to develop than single programming system ,(b) Execute each job faster ,(c) Execute more jobs in the same time period,(d) Are used only by large mainframe computer,C
265. Multiprogramming systems: ,(a) Are easier to develop than single programming systems ,(b) Execute each job faster ,(c) Execute more jobs in the same time period,(d) Are used only one large mainframe computers.,C
266. When you press and release the secondary mouse button you are .... ,(a) Right clicking ,(b) Left clicking ,(c) Either a or b,(d) None of above,A
267. Netscape navigator is a ,(a) Browser ,(b) Compose ,(c) Editor,(d) None of these,A
268. To print documents from Windows ,(a) File >> Print ,(b) Drag the document icon over your printers icon ,(c) Edit print,(d) Both a and B,D
269. Which of the following appear in Windows menu bar? ,(a) Help ,(b) File ,(c) Edit,(d) All of above,D
270. The operating system allows the user to organize the computer's contents in a hierarchical structure of directories that include all of the following except: ,(a) Files ,(b) Folders ,(c) Drives,(d) System,D
271. When you quickly press and release the left mouse button twice you are ,(a) Primary clicking ,(b) Pointing ,(c) Double clicking,(d) Secondary clicking,C
272. Essential files of DOS are ,(a) Command.com and IO.Sys ,(b) IO.Sys and DOS.Sys ,(c) DOS.Sys and Command.com,(d) Autoexec.bat and Config.sys,B
273. Which operating system does not support long file names? ,(a) OS/2 ,(b) Windows 98 ,(c) DOS 6.2,(d) Windows NT,C
274. Which operating system uses short file names? ,(a) Windows ,(b) Unix ,(c) DOS,(d) All of above,C
275. Pick out odd ,(a) Windows ,(b) Window ,(c) DOS,(d) Linux,B
"276. Bringing a page into memory only when it is needed, this mechanism is called ",(a) Deadlock ,(b) Page Fault ,(c) Dormant Paging,(d) Demand Paging Download more MCQ Banks from http://mcqsets.com,D
277. It is the default folder for many Windows Applications to save your file ,(a) My Document ,(b) My Pictures ,(c) Documents and Settings,(d) My Computer,A
278. The component of Widows that lets you to transfer contents from one document to another ,(a) Briefcase ,(b) Clipboard ,(c) Document,(d) Boot,B
279. What do you mean by Memory Compaction? ,(a) Combine multiple equal memory holes into one big hole ,(b) Combine multiple small memory holes into one big hole ,(c) Divide big memory hole into small holes,(d) Divide memory hole by 2,B
280. Desktop is a ,(a) Provides workspace ,(b) Screen saver ,(c) Display program,(d) Working with my document,A
281. The operating system manages ,(a) Memory ,(b) Processes ,(c) Disks and I/O devices,(d) All of above,D
282. The operating system manages ,(a) Memory ,(b) Processes ,(c) Disks and I/O devices,(d) all of the above,D
283. You need to duplicate the entire disk which command will you use? ,(a) Copy ,(b) Move ,(c) Diskcopy,(d) All of above,C
284. Which of the following is not a system tool? ,(a) Scandisk ,(b) Drive space ,(c) Disk defragmenter,(d) Doskey,D
285. DOS stand for ,(a) Dummy operating system ,(b) DOS operating system ,(c) Dirty operating system,(d) Disk operating system,D
286. Which of the following statement about directories is false? ,(a) Directories can exist inside directories ,(b) The root directory is always at the highest level ,(c) Directories cannot be renamed,(d) Directories can be deleted,C
287. Which command allows you to show the contents of disk widely in screen? ,(a) Dir/p ,(b) Dir/b ,(c) Dir/w,(d) Dir/o:w,C
288. Which command will be used to display only the file name and extensions in wide format? ,(a) Dir/b ,(b) Dir A: ,(c) Dir/s,(d) Dir/w,D
289. Which command displays only directory? ,(a) Dir/aa ,(b) Dir/od ,(c) Dir/directory,(d) Dir/ad,D
290. Which command permits to see the directory structure in DOS? ,(a) Display structure ,(b) Tree ,(c) Dir/all,(d) All of above,B
291. To display hidden files ,(a) Dir/hidden ,(b) Attrib/ah ,(c) Dir/ah,(d) None of above,C
292. The command used to display all files (.exe) from the system ,(a) Dir *.exe ,(b) Dir *.exe/s ,(c) Dir *.exe/all,(d) None of above,B
293. The command refreshes the screen and places the cursor at the top left corner of screen ,(a) CLS ,(b) Clear ,(c) Dir,(d) CHKDSK,A
294. Which command will you use to display the system date? ,(a) Date ,(b) Ver ,(c) Dir,(d) Format,A
295. Which command is used to provide access to program located in other directory or disk? ,(a) Tree ,(b) Path ,(c) Dir,"(d) CD MCQ Sets (http://mcqsets.com) is offering you free downloads, online quizzes and a forum to discuss among other candidates. Enjoy the platform to prepare your exam and help us to be more helpful to you.",D
296. The can be defined as the entire windows display and can be envisioned as the electronic equivalent of your own desk's surface ,(a) Desktop ,(b) Windows ,(c) Dialog box,(d) None of above,A
297. In PC from where you will connect internet? ,(a) Tools ,(b) Network neighborhood ,(c) Dial up network,(d) None of the above,C
298. The program that is responsible for loading the operating system into RAM is called ,(a) BIOS ,(b) Bootstrap program ,(c) Device driver,(d) Supervisor program,B
299. Copying a process from memory to disk to allow space for other processes is Called ,(a) Swapping ,(b) Deadlock ,(c) Demand Paging,(d) Page Fault,A
300. Which of the following command is used to ask you to confirm that you want to delete the directory? ,(a) Deltree/f ,(b) Erase *.* ,(c) Deltree *.*,(d) Del *.*/p,D
301. Which is an internal command? ,(a) Scandisk ,(b) XCOPY ,(c) Deltree,(d) None of the above,D
302. Any files deleted in Windows goes into ,(a) Trash can ,(b) Recycle bin ,(c) Deleted Files,(d) None of above,B
303. Which command is used to delete all the files from root directory of drive A? ,(a) Del a:\ ,(b) Del *.* ,(c) Del A,(d) Erase *,A
304. Which command used to delete all files from current directory? ,(a) Del ,(b) Deltree/y * ,(c) Del *.*,(d) All of the above,C
305. Which of the following is a disk compression tool? ,(a) Drive space ,(b) Scandisk ,(c) Defragmenter,(d) None of the above,A
306. What does Belady's Anomaly related to? ,(a) Page Replacement Algorithm ,(b) Memory Management Algorithm ,(c) Deadlock Prevention Algorithm,(d) Disk Scheduling Algorithm,A
307. A allows you to write on screen with a digital pen and convert that writing into characters that the PC can process ,(a) Monitor RS ,(b) Tablet PC ,(c) Database manager,(d) Media Center,B
308. Which is not utility program? ,(a) Backup ,(b) Scandisk ,(c) Data recovery,(d) XCOPY,D
309. Driver is ,(a) Hardware controller ,(b) Hardware and gain controller ,(c) Data controller,(d) All of above,A
310. System files allocated at ,(a) Boot area ,(b) FAT area ,(c) Data area,(d) Directory,A
311. ______ transforms one interface into other interface ,(a) Program ,(b) Software ,(c) Data,(d) None,B
"312. _________ interface consists of thing like program counter, register, interrupts and terminal ",(a) Hardware ,(b) Software ,(c) Data,(d) None,A
313. __________ show characteristics with both hardware and software ,(a) Operating system ,(b) Software ,(c) Data,(d) None,A
314. ___________ shares characteristics with both hardware and software ,(a) Operating system ,(b) Software ,(c) Data,(d) None,A
315. Which of the following command is used to switch between the window programs? ,(a) Alt+Tab ,(b) Alt+F4 ,(c) Ctrl+Tab,(d) None of the above,A
316. To prevent the addition and deletion of files on a disk or tape we use ,(a) Format ,(b) Write protect ,(c) Create back up,(d) None of above,B
"317. During the boot process, the looks for the system file ",(a) CD ,(b) BIOS ,(c) CPU,(d) DVD,B
318. The My Computer windows include icons that represent the ....installed on your computer ,(a) Disk drive ,(b) Memory ,(c) CPU,(d) All of above,A
319. Which of the following resources must be protected by the operating system? ,(a) I/O ,(b) Memory ,(c) CPU,(d) All of the above,D
320. What are the two types of Semaphore? ,(a) Digital Semaphores and Binary Semaphores ,(b) Analog Semaphores and Octal Semaphores ,(c) Counting Semaphores and Binary Semaphores,(d) Critical Semaphores and System Semaphores,C
321. What will be the command if you want to copy rdoc file that resides in the floppy disk into work sub-directory of hard disk while you are in C prompt ,(a) Copy c:\rdoc a:\work ,(b) Copy A:\rdoc c:\work ,(c) Copy rdoc c:\work,(d) Copy c:>work a:\doc,B
322. Which command is used to combine F1 and F2 file into ne file F3 ,(a) Copy F1+F2 F3 ,(b) Copy F3 F1+F2 ,(c) Copy F1+F2+F3,(d) Copy F1 F2+F3,A
323. The command to display the contents of a file fast.it ,(a) TYPE it fast ,(b) COPY fast.it CON ,(c) COPY CON fast.it,(d) None of above,C
324. Which command is used to copy the contents of one disk to another ,(a) Diskcopy ,(b) Delete ,(c) Copy con,(d) Ctrl + Alt,A
325. Which command is used to copy the file myfile.doc from floppy disk to hard disk? ,(a) Copy a:\myfile.doc c: ,(b) Copy c:\myfile.doc a: ,(c) Copy a:\ c:\myfile.doc,(d) None of the above,A
326. To display the content of the disk we use ,(a) Format ,(b) Dir ,(c) Copy,(d) WinZip,B
327. Which command will you use to transfer a specific file from one disk to another disk? ,(a) Time ,(b) Diskcopy ,(c) Copy,(d) Rename,C
328. Copy con ram.txt is ,(a) Copy the entire data ,(b) Deletes the data ,(c) Controlling the enter data,(d) All of above,A
329. Who is called a supervisor of computer activity? ,(a) CPU ,(b) OS ,(c) Control Unit,(d) Application Program,C
330. Font folder is located on ,(a) Program folder ,(b) Ms Word file ,(c) Control Panel folder,"(d) Desktop folder Visit http://mcqSets.com to attempt online quiz, download more MCQ Banks, Learn subjective questions and answers.",C
331. From where do you change mouse setting? ,(a) Setting >> mouse ,(b) Hardware setting ,(c) Control panel >> mouse,(d) None of the above,C
332. We can restore the deleted files and folders from ,(a) Recycle bin ,(b) My document ,(c) Control panel,(d) All of the above,A
"333. In copy con command, con stands for what? ",(a) Control ,(b) Console ,(c) Contrast,(d) Contents,B
334. Outlook express lets you ,(a) Mail communication ,(b) Internet ,(c) Connects to ISP,(d) All of above,A
335. Workgroup means ,(a) Computer in network ,(b) Individual user ,(c) Connection,(d) All of the above,A
336. The ...enables the user to load devices drivers and programs into upper memory area while running DOS in 386 or higher microprocessor ,(a) Himem.sys ,(b) Emm386.exe ,(c) Config.sys,(d) All of above,A
337. A zip is a program used to ,(a) Speed up the computer memory ,(b) Speed up the disk access ,(c) Compress files,(d) All of above,C
338. The core of operating system is: ,(a) Unix ,(b) Kernel ,(c) Command.com,(d) None of these,B
339. The MS DOS operating system is a ,"(a) Graphical user interface, single tasking operating system ","(b) Graphical user interface, multitasking operating system ","(c) Command driven interface, single tasking operating system","(d) Command driven interface, multitasking operating system",C
340. Command Interpreter is also known as ,(a) Prompt ,(b) Shell ,(c) Command,(d) DOS Prompt,B
341. What should be the extension to execute files? ,(a) EXE ,(b) BAT ,(c) COM,(d) All of the above,D
342. Part of the POST process is to ensure that the test of essential peripheral device coincides with the hardware configuration that stored in ,(a) ROM ,(b) The hard drive ,(c) CMOS,(d) Cache Memory,C
343. The memory resident portion of operating system is called the ,(a) Registry ,(b) API ,(c) CMOS,(d) Kernel,D
344. What is the easiest method to run MS Dos in Windows environment? ,(a) My computer ,(b) Go to Dos from Start menu ,(c) Click on icon on desktop,(d) Type Command in run dialog box,D
345. Boot startup process ,(a) Loads system files to RAM ,(b) Checks the computer connections ,(c) Clean up the computer memory,(d) Prepare the computer ready,A
346. The command fixes the minor errors of the disk ,(a) Error.fix ,(b) Scandisk ,(c) CHKDSK/f,(d) Defrag Eld.,C
347. Which is an internal command? ,(a) Label ,(b) Verify ,(c) CHKDSK,(d) All of above,B
348. The command allows you to show the status of the disk ,(a) Vol ,(b) Diskcomp ,(c) CHKDSK,(d) Defrag,C
349. The command allows you to show the status of the disk is ,(a) Vol ,(b) Diskcomp ,(c) CHKDSK,(d) Defrag,C
350. Which of the following command is an internal command? ,(a) Del ,(b) Scandisk ,(c) CHKDSK,(d) Deltree,A
351. Which among the following are the best tools for fixing the errors? ,(a) Fdisk ,(b) Scandisk ,(c) CHKDSK,(d) Fixdisk,B
352. Which command is not an internal command? ,(a) Dir ,(b) Edit ,(c) CD,(d) CLS,B
353. Which command does not exist in DOS? ,(a) Sum ,(b) CLS ,(c) CD,(d) Dir,A
354. To make directory ,(a) MKD ,(b) MKDIR ,(c) CD,(d) All of the above,B
"355. When you delete file, where it resides? ",(a) Briefcase ,(b) Recycle bin ,(c) CD,(d) Desktop,B
356. Which of the following memory unit that processor can access more rapidly ,(a) Main Memory ,(b) Virtual Memory ,(c) Cache memory,(d) Read Only Memory,C
357. Which is the system prompt? ,(a) c> ,(b) c:\> ,(c) c:>,(d) None,B
358. What will be the output of command prompt $l$p$g ,(a) C:/> ,(b) <C:\> ,(c) C:<>,(d) None of above,B
359. Where you can find the font? ,(a) C:\Font ,(b) C:\windows\font ,(c) C:\control panel\font,(d) All of above,B
360. What will be the output of the command prompt $l$p$g? ,(a) <c:\> ,(b) /C ,(c) C:\,(d) C:<\>,A
361. If we use the command prompt $P$L which of the following prompt may be set? ,(a) C :\> ,(b) C: ,(c) C:\,(d) C :\<,D
"362. Usually, in MS DOS the primary hard disk drives has the drive letter ",(a) A ,(b) B ,(c) C,(d) D,C
"363. Usually, in MSDOS, the primary hard disk drives has the drive letter ____ ",(a) A ,(b) B ,(c) C,(d) D,C
364. Small pictures appear on the desktop ,(a) Windows ,(b) Icon ,(c) Button,(d) None of above,B
365. What are the requirements for the solution to critical section problem? ,(a) Mutual Exclusion ,(b) Progress ,(c) Bounded Waiting,(d) All of Above,D
366. Which of the following is the system tool? ,(a) Backup ,(b) Disk defragmenter ,(c) Both of above,(d) File,C
367. A graphical user interface displays ,(a) Graphics ,(b) Text ,(c) Both of above,(d) None of above,C
368. To clear the content of recent opening files from document folder ,(a) Start >> setting >> choose taskbar and start menu ,(b) Start >> program and choose clear content ,(c) Both of above,(d) None of above,A
369. You can load character map by ,(a) Program >> accessories >> system tools >> character map ,(b) Program >> Microsoft >> System tools >> character map ,(c) Both of above,(d) None of above,A
370. To change the screen saver you can go from ,(a) Control panel display ,(b) Right click in desktop and properties ,(c) Both of above,(d) None of these,C
"371. By using RD command, directory with files can be removed or not ",(a) Removed ,(b) Not removed ,(c) Both a and b,(d) None of above,B
372. You can add or remove program ,(a) Add/remove program from control panel ,(b) Delete the shortcut icon from desktop ,(c) Both a and b,(d) None of above,A
373. The is a temporary storage area in memory where you can attach text or graphics information ,(a) Clipboard ,(b) Copyboard ,(c) Both a and b,(d) None of above,A
374. An embedded object might appear in a document as ,(a) Embedding ,(b) Linking ,(c) Both,(d) None of above,A
"375. When a computer is first turned on or restarted, a special type of absolute loader called ",(a) Compile and go loader ,(b) Boot loader ,(c) Bootstrap loader,(d) Relating loader,C
"376. When a computer is first turned on or restarted, a special type of absolute loader called is executed ",(a) Compile and Go loader ,(b) Boot loader ,(c) Bootstrap loader,(d) Relating loader,C
"377. In which type of the following OS, the response time is very crucial. ",(a) Network Operating System ,(b) Real Time Operating System ,(c) Batch Operating System,(d) Unix Operating System,B
378. Which of the following file name extension suggests that it is a backup copy of another file? ,(a) Txt ,(b) Com ,(c) Bas,(d) Bak,D
379. Another term for hyperlink is ,(a) Link ,(b) Source ,(c) Bar,(d) None of above,A
380. Which file extension suggests that the file in a backup copy of files? ,(a) COM ,(b) BAS ,(c) BAK,(d) TXT,C
381. What should be the first step while OS upgrading? ,(a) Delete old Operating System ,(b) Backup old Operating System ,(c) Backup Critical Data,(d) Format Hard Disks,C
382. Which of the following Is not a system tool? ,(a) Scandisk ,(b) Drive space ,(c) Backup,(d) Skin disk,D
383. Which program would you use to create copies of important information stored on your fixed disk drive? ,(a) Scan disk ,(b) Copy disk ,(c) Back up,(d) None of above,C
384. Which of the following is not an advantage of open source operating system over proprietary version? ,(a) Free to use and distribution ,(b) Availability of technical support ,(c) Availability of source code,(d) Ability to modify code,B
385. DOS uses a special batch file named? ,(a) Autoexec.bat ,(b) Autoexe.bat ,(c) Autoexecute.bat,(d) Auto.bat,A
386. Where can you define the permanent path for DOS? ,(a) Io.sys ,(b) Config.sys ,(c) Autoexec.sys,(d) Command.com,C
387. What should be the extension to execute automatically when OS is started? ,(a) Command.com ,(b) Any batch file ,(c) Autoexec.bat,(d) Config.sys,C
388. Where you can define permanent path in DOS? ,(a) Io.sys ,(b) Config.sys ,(c) Autoexec.bat,(d) Command.com,C
389. Which file keeps commands to execute automatically when OS is started? ,(a) command.com ,(b) any batch file ,(c) autoexec.bat,(d) config.sys,C
390. Which of the following is a correct association between a vendor and an operating system ,(a) Redhat Linux ,(b) Microsoft Unix ,(c) AT & T DOS,(d) Novell Linux,A
391. ________ controls the way in which the computer system functions and provides a means by which users can interact with the computer ,(a) The platform ,(b) The operating system ,(c) Application software,(d) The motherboard,B
392. Which one of the following is not a layer of operating system? ,(a) Kernel ,(b) Shell ,(c) Application program,(d) Critical selection,D
393. Which is not the function of the operating system? ,(a) Memory management ,(b) Disk management ,(c) Application management,(d) Virus protection,D
394. Which is not the function of the Operating System? ,(a) Memory management ,(b) Disk management ,(c) Application management,(d) Virus Protection,D
395. The virtual memory is ,(a) An extremely large main memory ,(b) An extremely large secondary memory ,(c) An illusion of extremely large main memory,(d) A type of memory used in super computer,C
396. Virtual Memory is ,(a) Extremely Large Main memory ,(b) Extremely Large Secondary memory ,(c) An illusion of extremely large main memory,(d) An illusion of extremely large secondary memory,C
397. Internet Explorer is ,(a) an Internet browser ,(b) provided by Windows OS ,(c) an access point for Word Wide Web,(d) All of above,D
398. Which of the following command is used to close the active window? ,(a) Ctrl+F4 ,(b) Ctrl+F5 ,(c) Alt+F6,(d) None of above,A
399. The shortcut key is used to open properties window of selected item is ,(a) Ctrl+Enter ,(b) Shift+Enter ,(c) Alt+Enter,(d) None of above,C
400. The shortcut key to open a task manager is: ,(a) Alt + F1 ,(b) Alt + Ctrl + Delete ,(c) Alt + Tab,(d) F1,B
401. Swapping ,(a) Works best with many small partitions ,(b) Allows many programs to use memory simultaneously ,(c) Allows each program in turn to use the memory,(d) Does not work with overlaying,C
402. The windows feature is the ability of computer to automatically configure a new hardware component is that ,(a) Auto detect ,(b) Plug and play ,(c) Add remove hardware,(d) None of above,B
403. Which of the following is not a part of the control panel? ,(a) Date and time ,(b) My documents ,(c) Add or remove program,(d) Display,B
"404. The provides information about hardware installation, configuration and hardware status ",(a) Device manager ,(b) Control panel ,(c) Add new hardware,(d) Program manager,A
405. Which of the following is a program group? ,(a) Word pad ,(b) Paint brush ,(c) Accessories,(d) None of the above,C
406. A program in execution is called ,(a) A Paging ,(b) A Process ,(c) A virtual memory,(d) A Demand Page,B
"407. Using windows explorer, a plus (+) sign in front of a folder indicates ",(a) An open folder ,(b) The folder contains subfolder ,(c) A text file,(d) A graphic file,B
408. What is Thrashing? ,(a) A high paging activity is called thrashing. ,(b) A high executing activity is called thrashing ,(c) A extremely long process is called thrashing,(d) A extremely long virtual memory is called thrashing,A
409. A flashing or blinking light on the screen is called ,(a) An icon ,(b) A pixel ,(c) A cursor,(d) None of the above,C
410. Operating system is ,(a) A collection of software routines ,(b) A collection of hardware components ,(c) A collection of input and output devices,(d) All of above,A
"411. An entire path name, consisting of several sub-directory name can contain up to ",(a) 13 character ,(b) 36 character ,(c) 63 character,(d) 53 character,C
412. Which of the following file pattern encompasses the filenames having second character b ? ,(a) *b??????.txt ,(b) ?b******.txt ,(c) 2b*.txt,(d) ?b*.txt,D
413. Label name can be up to ,(a) 10 character ,(b) 63 character ,(c) 11 character,(d) All of above,C
414. The delete confirmation generated by ...switch ,(a) /p ,(b) /b ,(c) /w,"(d) /c Visit http://mcqSets.com and prepare your exams better. You can find collections of multiple choice questions, download MCQ banks, study subjective questions/answers and so on.",A
415. Which switch will be used in dir to see screen full contents of disk at a time? ,(a) /s ,(b) /w ,(c) /p,(d) /b,C
416. What is the default file extension created by notepad? ,(a) .doc ,(b) .html ,(c) .txt,(d) .tif,C
417. Which of the following is not the user file extension? ,(a) .ppt ,(b) .xls ,(c) .sys,(d) .#do,C
418. Which of the following is extension of WordPad? ,(a) .ppt. ,(b) .xls ,(c) .rtf,(d) None of above,C
419. Which of the following is extension of notepad? ,(a) .txt ,(b) .bmp ,(c) .ppt,(d) .xls,A
420. What is the extension of paint brush? ,(a) .pbs ,(b) .bmp ,(c) .pmb,(d) None of the above,B
421. Which of the following is not a video file extension? ,(a) .avi ,(b) .wav ,(c) .mpeg,(d) .mov,B
422. What is the extension of font file? ,(a) .ttf ,(b) .mdb ,(c) .fft,(d) .txt,A
423. Which is not executable file? ,(a) .com ,(b) .exe ,(c) .bat,(d) .txt,D
424. The key will launch the Start button. ,(a) esc ,(b) shift ,(c) Windows,(d) Shortcut,C
425. The can be defined as an upside down mouse. ,(a) trackpad ,(b) trackball ,(c) trackpoint,(d) trackwell,B
"426. To access properties of an object, the mouse technique to use is _. ",(a) dragging ,(b) dropping ,(c) right-clicking,(d) shift-clicking,C
427. 1 The wheel on a mouse can make it easier to _. ,(a) scroll through documents ,(b) select objects ,(c) open documents,(d) change volume,A
"428. ctrl, shift and alt are called keys. ",(a) adjustment ,(b) function ,(c) modifier,(d) alphanumeric,C
"429. To move to the beginning of a line of text, press the __________ key. ",(a) a ,(b) pageup ,(c) enter,(d) home,D
430. The determines how long you must hold down an alphanumeric key before the keyboard will repeat the character. ,(a) strike rate ,(b) repeat rate ,(c) default rate,(d) threshold rate,B
431. The traditional mechanical mouse uses a to track the pointer position on the screen. ,(a) light sensor ,(b) wheel ,(c) ball,(d) ruler,C
"432. To make the number pad act as directional arrows, you press the key. ",(a) num lock ,(b) caps lock ,(c) arrow lock,(d) shift,A
433. MS DOS was introduced in ,(a) 1970 ,(b) 1981 ,(c) 1999,(d) 2000,B
434. When was MS Windows operating system introduced? ,(a) 1975 ,(b) 1985 ,(c) 1995,(d) 2000,C
435. First operating system was developed in ,(a) 1958 ,(b) 1976 ,(c) 1950,(d) 1946,C
436. How many characters can be entered in a single command line? ,(a) 64 ,(b) 127 ,(c) 80,(d) 90,B
437. The maximum length of any single path from the root directory? ,(a) 54 ,(b) 63 ,(c) 80,(d) 27,B
438. The modern keyboard typically has Function keys. ,(a) 10 ,(b) 12 ,(c) 14,(d) 16,B
439. Disk label name can be up to characters ,(a) 8 ,(b) 9 ,(c) 11,(d) 255,C
"440. In DOS, the maximum length of filename is ",(a) 5 ,(b) 8 ,(c) 11,(d) 10,B
441. When you rename a file five times then the number of file in the disk is ,(a) 1 ,(b) 2 ,(c) 3,(d) 5,A
"442. If you hard disk is partitioned into 3 drives, the number of recycle bin for that hard disk is ",(a) 1 ,(b) 2 ,(c) 3,(d) 4,C
