90. Pick the incorrect one (27) ,(a) Completeness: all transactions relevant to the year of account have been recorded. ,(b) Occurrence: all recorded transactions occurred and were relevant to the year of account. ,"(c) Measurement: the recorded transactions have been correctly valued, properly ;  Disclosure: the recorded transactions have been properly classified and disclosed where appropriatecalculated, or measured in accordance with established ;  Disclosure: the recorded transactions have been properly classified and disclosed where appropriateaccounting policies, on an acceptable and consistent basis.",(d) Regularity: the recorded transactions are in chronological and on regular basis of their occurrence.,D
"91. Pick the correct regarding materiality i. The materiality thresholds depend on the basis of accounts and their sensitivity. ii. Materiality is a relative term and requires the exercise of professional judgment. iii. Materiality should be chosen to reflect the drivers behind the account, and could be expenditure, income, average surplus or asset values. iv. The level of materiality by value is set at the outset of the audit, but should only be considered as a guide. It should not be considered a hard and fast figure. A range of values can be considered for materiality ","(a) i, ii and iii ","(b) i, iii and iv ","(c) ii, iii and iv",(d) All of the above,D
92. Precision is used in ,(a) the calculation of the size of non-statistical sample drawn and the evaluation of the results of testing the sample. ,(b) the calculation of the size of statistical sample drawn and the evaluation of the results of testing the sample. ,"(c) the calculation of population, materiality and the size of statistical sample drawn and the evaluation of the results of testing the sample.","(d) the calculation of population, materiality and the size of non-statistical sample drawn and the evaluation of the results of testing the sample.",B
"93. As per the Auditing Standards, the auditor in support his judgement and conclusions should obtain audit evidence that should be ",(a) Competent and relevant ,"(b) competent, relevant and reasonable ","(c) Complete, competent, relevant and reasonable","(d) Complete, competent, relevant, reliable and reasonable",B
94. The words used in the audit opinion depend on the basis of accounting employed are given below. Pick the incorrect one ,(a) Properly presents-Cash based accounting ,(b) Presents fairly-Accrual based accounting ,(c) True and fair view- Full Accrual basis accounting,(d) None of the given.,B
"95. Classes of assets, liabilities, income and expenditure which have similar underlying characteristics and transaction streams are called (98) ",(a) Audit areas ,(b) Account area ,(c) Transaction area,(d) Functional area,B
96. Central audit is conducted ,(a) every month ,(b) every quarter ,(c) every six month,(d) annually,A
97. All transactions as are ultimately removed either by payment or recovery in cash or by book adjustments are recorded under ,(a) Deposit Head ,(b) Suspense Head ,(c) Revenue Head,(d) Remittance Head,B
98. Finance Accounts of the Union Government is countersigned by ,(a) the CAG ,(b) the CGA ,(c) the Public Account Committee,"(d) the Secretary, Department of Expenditure (MoF)",D
"99. In determining the classification of doubtful items, if an Accountant General does not agree with the opinion of the Government, he should refer the matter to ","(a) the CGA for consideration and taking up the case with the CAG, if required. ","(b) the CAG for consideration and taking up the case with the CGA, if required ","(c) the CAG for consideration and taking up the case with the Public Account Committee, if required","(d) the CGA for consideration and taking up the case with the Public Account Committee, if required ",B
"100. Pick the correct one i. Capital expenditure is incurred either for increasing concrete assets of material and permanent character or reducing recurring liabilities. ii. Revenue expenditure is the current expenditure of Government on its day to day functions and services. iii. The benefit arising from capital expenditure is received over a period of many years, but the benefit derived from revenue expenditure is short term and not of a permanent character iv. Capital bears all charges for the first construction of a project whereas revenue bears all charges for maintenance whether a work is opened for service or not. ","(a) i, ii and iv ","(b) ii, iii and iv ","(c) i, ii and iii",(d) All of the above ,C
